Gene	average_Primordial_follicle	average_Primary_follicle	average_Secondary_follicle	average_Antral_follicle	average_Preovulatory_follicle
TMEM236	0.0843710496070741	0.0928819949548534	0.0736314819137467	0.0281854121687611	0.0236229241894526
TMEM237	0.33861345568666	1.0613121877614	1.04699464689245	1.36326019140664	1.03169365650773
TMEM238	0.0269202935947452	0	0	0	0
TMEM239	0.0151736368628197	0	0	0	0
TMEM240	0.00890688280829363	0	0	0	0
TMEM241	0.439671115295876	1.07517544369423	1.23049158348137	0.901140229193818	0.474989557520967
TMEM242	2.22007084603934	3.06634949285738	2.17769674433061	3.03989238871076	0.800876957243824
TMEM243	7.17078151811934	7.66773458743261	5.45149471045501	3.62912764271349	5.17566321456756
TMEM244	0	0	0	0	0
TMEM245	4.1868723261757	4.83423245451425	4.90645437059936	4.04371796749183	4.74021485253215
TMEM246	0.125522493947805	0.0365139878124743	0.0375084973350421	0.00325044560351959	0.0285822936935473
TMEM246-AS1	0	0	0	0	0
TMEM247	0	0	0	0	0.320789570275122
TMEM248	4.09449328906092	4.53206474010299	4.7342189242431	4.8943147299258	5.66586808818274
TMEM249	0.175707695032406	0.0726989876265515	0.96958962534331	1.57649299465962	0
TMEM25	6.40343473190155	6.68063657735923	5.28290574320781	5.2450923474099	1.96223421190046
TMEM251	4.04610564115136	4.57326212398133	3.71014664843585	4.48404951332914	0.86996875746369
TMEM252	0.110954855101372	1.22042494483903	3.92311468407825	6.90016223754458	5.06159176574091
TMEM253	0	0	0.0532744251276946	1.04514843518336	0.490894890778147
TMEM254	1.3472165532974	2.5453944390005	1.48966526986802	1.70802908908788	1.46191325571489
TMEM254-AS1	1.48211290425922	0.755060017139622	2.91409636821778	0.517385342527663	0.0156366946704028
TMEM255A	0.0280794383010729	0.0308852142837235	0.00493442493893002	0.00550247254398936	0.0070092198410699
TMEM255B	1.54876528649146	2.4459460121569	1.34554318790103	3.60270910620514	0.990653030665258
TMEM256	9.21303556157765	8.50096217684543	6.44729707698875	7.02940453862696	7.13515050580338
TMEM256-PLSCR3	0.572970184744119	0.372299328806816	0.00167770233463162	0.733760745004952	0.000269549711874767
TMEM257	0.0224372118889104	0	0.00700945994397258	0	0
TMEM258	8.00831638288305	7.92422190624053	8.68186091143136	6.16384577369252	5.98107574062885
TMEM259	3.05787474119655	2.80660190849133	1.48442132189912	3.01282142036443	0.0516606797027995
TMEM26	0.0106155070207336	0	0	0	0
TMEM26-AS1	0	0	0	0	0
TMEM260	0.339769705038565	1.27352265685064	0.437038470072544	0.515032526715577	0.952111681859945
TMEM261	4.48946401202898	4.50296149898797	4.00908464859881	3.54380044428524	2.32436753283932
TMEM262	0	0	0	0	0
TMEM263	2.23111778618585	2.93446365440389	1.90867749042213	0.46776577750873	0.151586254383089
TMEM265	0.431873980030306	1.23722562239252	0.863090258500213	3.00996826421179	2.41257892612262
TMEM27	1.28323207899804	1.56938616528984	1.4216951365408	0.957901133646973	3.15727006780872
TMEM30A	1.05365040711589	1.83212693603492	1.4965327229514	0.858263557447444	1.67540171379231
TMEM30B	0.0476789112798372	0.469608133792571	0.650373061137073	0.222881358681388	0.113287819729074
TMEM30C	0	0	0	0	0
TMEM31	0	0	0	0	0.0365074576339057
TMEM33	1.10125586865693	1.62657537720866	1.56723347218624	2.05384288400241	1.1614186113365
TMEM35	0.0562777090458544	0.00415766693330945	0	0.0191594492345849	0
TMEM37	0.00613293319071656	0.00720725941782222	0	0.00329950237908401	0
TMEM38A	0.241494741800414	0.0455876349463848	0.781340829701184	0.738857096969512	1.10127400657109
TMEM38B	0.668199299974809	1.48062486125501	1.38135792579664	1.32328507599314	3.15285193892734
TMEM39A	2.43379868576365	3.26150336967857	2.93081771742781	2.95081020372737	1.45201690745478
TMEM39B	3.32846475078	5.27443960590574	2.15501064673197	4.66703119755792	0.676644316715045
TMEM40	0.195785056974035	0.207285169894474	0	0.225955242164069	0.1249390965096
TMEM41A	5.11845771452975	5.68198149149938	4.83440780619484	5.77399501046257	6.62366063810139
TMEM41B	3.58900458287064	3.80267636891832	2.93087147625518	2.52555047303652	2.96737139769697
TMEM42	2.8060129229652	4.00282753841863	2.70507191889383	4.13076616978136	1.87350247266349
TMEM43	0.791164580646505	1.24606954250521	2.72885278791945	3.78979456503771	5.61007267757054
TMEM44	0.0687765883370244	0.0481945389966615	0.0623708711094867	0.276755501290773	0.0768319014690217
TMEM44-AS1	0.00675758978021048	0.116646768351051	0.400954830584218	0.886253175201787	0.319023893683167
TMEM45A	0.150621800358915	0.287715790229551	0	0.0172540394526213	0
TMEM45B	0.899280872929072	1.68192795743347	0.829887149682985	0.280214745959307	0.0524115695413577
TMEM47	0.129646763460419	0.0180539159710025	0.0191671596588329	0.0102686940320908	0
TMEM5	0.585598825419572	1.06674799134497	3.12743288652424	2.39430581189241	4.1527198829791
TMEM5-AS1	0	0	0.478567350915742	0.0659810372933344	0
TMEM50A	4.23719251499237	5.0129632689529	5.429233760041	5.15230841140511	6.31571156034306
TMEM50B	4.58885519840029	5.46759453681947	5.91502988306581	5.90404290048165	6.4488693889407
TMEM51	1.93748902780279	2.84945304146867	4.19625791261756	5.54168609470521	5.79846225446328
TMEM51-AS1	0.0358114223812732	0.258593253787571	0.478959033761513	0.754348214841851	0.43584547893001
TMEM52	3.66332754839841	3.95801108447863	4.53245800758535	5.54662060979443	2.84920626939091
TMEM52B	0.213411625963447	0.0434951344266309	0.0759697652695267	0.00440958118060687	0
TMEM53	4.83215228668667	4.95944958917952	3.17309016254739	4.03714132631995	0.733436548716671
TMEM54	4.36720704795829	4.86899594576767	5.27904325645562	5.74299207105457	2.52386930314846
TMEM55A	0.0206105157482339	0.0218126065070341	0.0386595112257389	0.0383459444011839	0
TMEM55B	4.27717337910769	5.35522700656289	1.69868943546337	3.51183805151147	1.90870640850346
TMEM56	1.30853496632361	1.88761030355949	3.49807071038441	2.05505068776818	3.83273179365977
TMEM56-RWDD3	0.0217512929120229	0.0686429510085533	0.180113922422836	0.70203023755449	3.24634129504926
TMEM57	2.92528622207822	3.23140910450194	3.66842414770297	4.81016337233576	4.68821490549643
TMEM59	4.6077576491659	5.76971047584018	3.63108610248464	4.83706782745052	5.79687979629287
TMEM59L	0.34995682037025	0.301180770853141	0	0.140727722522734	0
TMEM60	5.5525644572619	5.92723323237572	6.84084359561384	7.08103619062761	7.70634535824551
TMEM61	5.79559465984079	5.58461449293779	3.73147545717916	5.36748671429503	1.68056937546134
TMEM62	0.148197168476931	0.292727000236276	0.00850335788368754	0.00723331734218156	0
TMEM63A	4.40637840336723	4.54105907735799	1.60962065922467	3.18923105980262	0.416685222276325
TMEM63B	1.97382670599854	1.81311741871964	0.380374610581403	1.34412573667228	0.744531914065574
TMEM63C	0.0913923516593853	0.0988435256679266	0.917546313304702	1.92640698388653	0.152029612850696
TMEM64	1.99129641400979	2.60960101238003	1.47681499360697	0.561195273968869	0.620568615830594
TMEM65	0.628009080383249	1.3889652300595	1.56410544859054	1.03320007500108	1.80814359712504
TMEM67	0.122596382319904	0.208353190175255	0.163263989505165	0.131475552954906	0.325132156701327
TMEM68	0.683423265579707	2.03538386564872	1.96376066460367	2.0345610127773	3.410660571122
TMEM69	5.73585394619869	6.66467242122286	5.38325937932531	4.9107540578715	7.64127335489606
TMEM70	3.42909871603289	4.26357589454117	4.16764940767835	4.09265631899322	3.50237238101697
TMEM71	0	0.00875963341587121	0	0	0
TMEM72	0	0.00129413655307064	0	0	0
TMEM72-AS1	0.0059802083970746	0	0	0	0
TMEM74	1.02086571541078	2.66027334863632	4.06824390895548	4.54886391388563	5.75289059533289
TMEM74B	0.272389089093131	0.664985807924424	0.0222436468668585	0.0215122377137561	0
TMEM75	0.00476275094517179	0	0	0	0
TMEM79	0.453348121851148	0.969450295261474	0.861520623719827	3.24450797090161	1.20011998521292
TMEM80	5.53112642595832	5.44494199356289	6.13537440471765	4.88924873009439	5.6246383646189
TMEM81	0.00780181299509824	0.114846497502714	0.00637997024895284	1.35293821559058	1.7010494903472
TMEM82	0.00898855791899423	0	0	0.56089723288684	0.229134232081497
TMEM86A	0.714460994708919	0.92545498212719	1.65470638998974	2.16678539405884	0.301991686751756
TMEM86B	0.212183705602172	0.0408283261321249	0.0108223830103328	0.185617100303866	0
TMEM87A	3.52989357305035	4.36444652593808	4.48498721081181	5.55737264067375	7.33600245817855
TMEM87B	0.563234056856445	1.65476499391564	1.41056372953212	1.09532421051214	1.38833023232608
TMEM88	0.135832769946914	0.293595791755653	0.435165376234588	0.642994360951367	0
TMEM88B	0	0	0	0	0
TMEM89	0	0	0.0219399930675491	0	0
TMEM8A	1.18000398623414	1.30797926464266	2.29740127815533	4.03045319937969	0.321101633226361
TMEM8B	2.84890629770023	2.5297122944098	1.77926285247986	1.90607215743243	0.324107174399406
TMEM8C	0	0	0	0	0
TMEM9	7.09917380075327	7.37844400707904	6.55566645385974	8.34047883924997	6.45729685535654
TMEM91	0.336456493154478	0.232335409851293	0.326004683888462	0.384420983348892	0
TMEM92	0	0	0	0	0.0320926826201296
TMEM92-AS1	0.0136095299576091	0	0	0	0
TMEM95	0.00891752916615369	0	0	0	0
TMEM97	5.04571603772213	5.71117147501522	5.40581859698918	5.20773155929176	6.18084018960346
TMEM98	1.0697240550091	2.35720198989577	0.245694857928298	0.130957285357328	0.0136854997974706
TMEM99	2.68463191821441	3.96517517558457	1.03369552480467	0.800203188305472	1.07758547024538
TMEM9B	4.09336254628551	5.11197331101997	4.70188960454622	4.54638365381026	5.24548103694522
TMEM9B-AS1	0	0	0.0504674552221277	0.0511897869252611	0
TMF1	0.660803006488933	1.91406753541284	2.26862796300306	1.18102933372981	2.93040586607872
TMIE	0	0.0960743245279438	0	0	0
TMIGD1	0	0	0	0	0
TMIGD2	2.18502027209798	0.540511724032021	1.62054832406299	0.588603505691479	0.0292923067206097
TMIGD3	0.00874504809139447	0	0.028855853922533	0.0138154592856417	0
TMLHE	0.0201029488259341	0.221501907809155	0.0274766437751858	0.0015676499909524	0.069496597176476
TMLHE-AS1	0.00286155838514536	0.0642267996149238	0.0383191782968716	0.00944847023971844	0
TMOD1	2.31495675384411	3.0168581956068	2.24475271471287	2.39436904369846	2.82448031609248
TMOD2	0.345418105624269	0.851163094885263	1.39212177456984	0.937980379800189	1.19817048242542
TMOD3	1.71642897728333	2.45370420805593	3.20141263704976	2.68641306009178	3.42996548755715
TMOD4	0	0	0	0.0208251581538412	0.0223791803661656
TMPO	3.52162207114189	4.44407510342643	4.38226462062306	3.84465274112458	4.69142434958405
TMPO-AS1	1.4107511084551	1.78957461358425	2.19872182708697	2.34296477329329	0.527159210808116
TMPPE	0.0256374434687471	0.00261459271369322	0.0211704311656016	0.100764361536518	0.384544026207269
TMPRSS11A	0.0033286681640936	0	0	0	0
TMPRSS11B	0.112787795884469	0.0102824033758	0.0871685248801274	0.0110988513070061	0
TMPRSS11BNL	0	0	0	0	0
TMPRSS11D	0	0	0	0	0.0193626210450651
TMPRSS11E	0.180964174923366	0.270738139499463	0.0123128069815591	0.038679404760353	0.0873499237705211
TMPRSS11F	0	0	0	0	0
TMPRSS11GP	0	0	0	0	0
TMPRSS12	0.0575138076021747	0	0	0	0
TMPRSS13	0.0253208878536586	0.0205851451774895	0.101340692127884	0.1638858475024	0
TMPRSS15	0.0952161587389039	0.189106823760127	0.365851193722861	0.30074056450408	1.42862476516591
TMPRSS2	0.00301949126704173	0.0550729102983015	0.00436399629658851	0.00166460277504358	0
TMPRSS3	0.283744020020406	0.0485496922795038	0.174266725587565	0.0445827396580253	0
TMPRSS4	0.00303204144419005	0	0	0	0.0157423541618082
TMPRSS4-AS1	0	0	0	0	0
TMPRSS5	0	0.00244245267764166	0.0117843851167117	0.0787552391121762	0.0091461994077563
TMPRSS6	0.0101748178983542	0.0168200951524837	0.548344283533156	0.319588792466435	0.057353960078801
TMPRSS7	0.0407586021934161	0.000144305151656216	0.0536237309719226	0.00100869503562479	0.0861765487467104
TMPRSS9	0.464350861856413	0.590657096163959	0.0408805289411505	0.21422300792459	0.068289624731148
TMSB10	6.54525156656898	5.37695858869006	3.50465519979798	4.69187496165833	0.946953918289394
TMSB15A	4.75063161287336	5.16955335028686	0.0300476357520192	0.34773864262118	0
TMSB15B	0.0900475690111469	1.07438596587629	0	0.0350412424319463	0
TMSB4X	7.98732881429203	7.89929713332024	9.34040425834672	9.81933763912971	10.2994794999336
TMSB4Y	0	0	0	0	0
TMTC1	0.28512225204111	0.519829366594874	0.184673960332896	0.271686542043085	0.553846902679821
TMTC2	0.248331969753673	0.971981275495059	0.57296228958881	1.30121377963202	1.18623311104546
TMTC3	0.333611530908589	0.62203926248224	0.688952060338111	0.576529184847954	0.985637595052333
TMTC4	1.41362832850417	2.77280737937507	1.41192866514385	0.881338743618068	1.11554177357236
TMUB1	0.794234947667699	0.273728523237959	1.73727584825921	2.00759032338828	0.0915996110783667
TMUB2	2.09222991851814	2.77923577752273	1.19772895992691	3.02097541173218	1.68003562076752
TMX1	2.28623580707048	3.048892857899	2.07665871239953	1.98271494945997	2.91464781173396
TMX2	2.9093288409163	4.82391942072247	4.5789935079609	5.74644954660761	4.04017090842367
TMX2-CTNND1	0.0350836516108776	0	0	0.0690191583368511	0
TMX3	1.15370825799466	1.59297589371607	2.42360702082504	2.43645755305787	3.85363553064051
TMX4	1.49300670452659	2.55887932224863	2.71918186716686	2.49589027667466	2.93648018209841
TNC	0.157194537039443	0.0608825506029611	0.0387840423386516	0.0830970984077995	0.00248510222287073
TNF	0.00465555161774121	0.000904714356618466	0	0.000227970129329718	0
TNFAIP1	0.950999483537356	2.02027904252329	1.30735123435082	3.72918440072716	3.10924712245498
TNFAIP2	0.103674931784439	0.120222542612608	0.0232109452758371	0.0738447738719186	0
TNFAIP3	0.318394036385361	0.711638939924968	0.188596665966718	0.076354886970774	0.053693951901633
TNFAIP6	0.0750952149541504	0.225483947725513	0.327215168529301	0.911843639731196	3.38483814225252
TNFAIP8	2.93253153505985	4.34705026626139	4.19499243585712	3.32489315146029	3.14499723264495
TNFAIP8L1	1.66142721046662	0.883058436937085	1.41499386927675	0.919687286039582	0.0510302874064465
TNFAIP8L2	0.00884764470549863	0	0	0	0
TNFAIP8L2-SCNM1	1.23301524005909	0.0154794236943776	1.97889564391121	1.08130854072611	0.000276595566434807
TNFAIP8L3	0.409371471977708	0.258548055971807	0.438263582866799	0.060094051796232	0
TNFRSF10A	0.137532009393222	0.00344888673901325	0.0346594916563377	0.00820270863923147	0
TNFRSF10B	2.72418241539022	2.65876020038409	1.98560514758304	2.59061482471532	1.64603412459597
TNFRSF10C	0.0288918064434375	0.0105084115877932	0	0	0.0381076812466503
TNFRSF10D	0.31171182671358	0.0639800231705999	0.0488488041730483	0.0243427996336343	0
TNFRSF11A	0.223233231993426	1.3507150514787	0.925696468301137	0.527267572287381	0.261274887480235
TNFRSF11B	0.0180293040902369	0	0.00671600309647129	0.0192236172361672	0
TNFRSF12A	2.32139482069159	1.33394490126075	0.779517139834045	3.05809215765662	2.45913708878147
TNFRSF13B	0.00764926193579212	0	0	0	0
TNFRSF13C	0.0870273792614746	0	0	0	0
TNFRSF14	0.215393449353571	0.0252703543344689	0.00632525798158459	0.0060391684575085	0
TNFRSF17	0.0733077092282395	0	0.0294121912102902	0.185910073231987	0.126137046019243
TNFRSF18	0.136459727563332	0.00473916535376017	0	0	0
TNFRSF19	0.014059807057144	0.0539543081339666	0	0.00210135043319038	0
TNFRSF1A	0.712309389544569	0.15331713394506	0.472134845784975	0.32924076501532	0
TNFRSF1B	1.30165979824208	1.67047867535686	2.27130546696042	3.18866997721563	1.33796206111657
TNFRSF21	0.369270810667853	0.693265253946112	0.0238335290200102	0.0209723346088378	0.0733406951647066
TNFRSF25	0.185246234236878	0.43745740125682	0.959059394592073	0.428536635731914	0
TNFRSF4	0.150854951031714	0	0	0.0164402784065688	0
TNFRSF6B	0.0121965292434684	0	0.24169435310089	0.0593880205535108	0
TNFRSF8	0.694213650277398	1.32147462961626	0.199891801328533	0.46924343914422	0.0162144889650967
TNFRSF9	0.203202582578489	0.0101035503462513	0.138318614438743	0.0341371258376849	0.00870341103817554
TNFSF10	0.0720069932903895	0.00499744117887151	0.0497819031444899	0.00275439442073669	0
TNFSF11	0.0532820484754755	0.00544760459342199	0	0	0
TNFSF12	0.287827963502275	0.0183830424657087	0.28768320941865	0.6605557799398	0.384197501467212
TNFSF12-TNFSF13	7.84233147472139e-05	4.37330522810065e-05	3.24838879179345e-05	4.19981005313682e-05	0.000113204706484933
TNFSF13	2.78598576604884	3.93004807056494	7.81127116587305	8.91997684055634	7.84944966127512
TNFSF13B	0.109231455167362	0.0447901429073345	0.0247182490414746	0.0353536705101967	0
TNFSF14	0.0741590792241867	0.00292213624018399	0.0574758404952697	0.00304692180551791	0
TNFSF15	0.272527169878537	0.0688871663552408	0.297377491884562	0.0153927713282904	0
TNFSF18	0	0	0.0300510218259553	0	0
TNFSF4	0.0815930948281822	0.00289450488822686	0.0321707283308933	0.0015384002562565	0
TNFSF8	0.105398527942774	0.166541385476006	0.0283846254732141	0.0509927963114238	0.0746302501030733
TNFSF9	0.103357006423389	0.0716458761162848	0.150195398903775	0.0481907950204981	0
TNIK	5.1729680814081	5.3368750248462	7.26850846240735	4.50562608203706	5.01018138493676
TNIP1	2.66328181142583	2.97755010862596	2.47167531980432	2.62491478469116	0.191299524459768
TNIP2	2.10111854357401	3.967131457707	3.81258657700996	4.81240570807949	0.80580899195523
TNIP3	0.295816394811132	0.00848528387159526	0.0414448004054405	0.0469018404359233	0.469119371462707
TNK1	0.0109309155955156	0.0353635717269493	0.0127470904373502	0.132317627245443	0.00768931649395063
TNK2	1.64632187583474	1.4720633840746	1.61049108777265	3.37218942836689	1.74357363112504
TNKS	0.675026091229175	1.07189515821901	0.526275619546775	1.00124528853974	1.04797402742904
TNKS1BP1	0.752723206809771	0.988290919516619	0.44230145478047	0.346178024443377	0.189846145339917
TNKS2	0.360035243121719	0.710762862138158	1.69467724335421	1.5625592534611	2.66022214742403
TNKS2-AS1	0.542632641613575	0.709763773011426	2.56681608532466	3.7059885595175	0.183091118461044
TNMD	0.259321851978354	0.554117764035326	0	0	0
TNN	0.0657874720940693	0.0986055320880121	0.101833420420103	0.332913016647591	0.0739923770290549
TNNC1	0.0589860190821656	0.956389857159102	1.09975392767785	3.71091053745085	0.571948044756626
TNNC2	0.657656521129079	0.981021253074885	2.36321243490022	0.718542171598289	0.0515078623225743
TNNI1	0.331840430802063	0.730520309049411	1.23706199759114	1.4473428855241	0.156860792921975
TNNI2	0	0	0	0	0
TNNI3	6.30408899305923	5.85560491281166	4.9080719967273	4.63326302061621	0.468462258907668
TNNI3K	0	0	0	0	0
TNNT1	4.66152928141089	4.74354549911078	4.66108096592866	6.58167787146714	1.24768536743293
TNNT2	0.0430525756113193	0.0893711826163488	0.0776388745487497	0.993225422911869	0.0226219469560718
TNNT3	0	0	0	0	0
TNP1	0	0	0	0	0
TNP2	0.0180050589015936	0	0	0	0
TNPO1	2.03526662070029	2.99922214111473	2.71384921429302	2.36968501526852	3.28351426041001
TNPO2	2.13708267880892	2.41093375601895	1.5649809232407	2.47461526924752	2.58464828492777
TNPO3	3.1285814874214	4.06922150948984	4.51758526834026	5.83361234872172	7.35427976289356
TNR	0.0935325017366025	0.177638973540233	0	0	0
TNRC18	0.304240113228194	0.255398660309429	0.156980152056802	0.226934298109902	0.00757953644767795
TNRC18P1	0	0	0.00838477676445523	0	0
TNRC6A	2.86981926564602	3.31878856831413	4.20871746834908	4.8851774504824	6.36193280852982
TNRC6B	2.01336783708518	2.88319878767702	3.28504891493703	4.41962774485875	5.39906333305648
TNRC6C	1.51279152443343	1.38374229810131	1.03343664271801	1.26072210703283	0.994348089219925
TNRC6C-AS1	0.193543639482491	0.0112345735100458	0.0945877430662418	0.0183873020839753	0
TNS1	0.292135112816805	0.122778440727372	0.099498684294252	0.0193571964999743	0.0228876738520087
TNS2	0.229292317442324	0.0460576244042583	0.0858438991652273	0.201806930762334	0.0707046920764219
TNS3	0.338004075825271	0.347764534440476	0.180924446510453	0.0887545868831742	0.543379944856493
TNS4	0.138768940735972	0.0298796746068106	0.07185276093714	0.0162989361784861	0
TNXA	0.105074968068272	0.00685406018382979	0.00604193774195555	0.0060141713813311	0.00135230658974642
TNXB	0.0717287025757974	0.00688981348004834	0.00556717350713581	0.00641607921892258	0.00071792597309758
TOB1	5.28068308646546	5.92536319565629	4.70694468768311	4.76188558178351	5.79908800502376
TOB1-AS1	0.0366549952367675	0.0666790378469923	0.0642487341916231	0.475352002575461	0
TOB2	1.43649030587428	2.04227813793508	2.21001392934611	2.65439365440429	2.86870051076753
TOB2P1	0.0614832433422507	0.000860205907343989	0.0101871555474494	0.00217799718321892	0
TOE1	0.833750439604075	1.54789345107502	1.3416321871041	2.90228110951466	0.961066414374424
TOLLIP	3.48163942135373	3.44783792022516	3.3147091486422	4.34684245041522	1.98709658994835
TOLLIP-AS1	0.0598183896415745	0.0626372538050635	0.171612323907638	2.15107314309835	1.67868682125553
TOM1	4.71354435380127	4.36402749587857	2.00674601239877	3.88661271944172	0.595804005591012
TOM1L1	2.58812465749877	4.56576387503352	1.38257315501961	3.48425533337238	3.74163139930503
TOM1L2	1.0842536002886	2.44581840891768	1.63145716722597	2.04607152416138	0.69331912767015
TOMM20	3.84804971459575	4.96031727026966	3.70662121697442	3.83712077548508	3.90470582766036
TOMM20L	0	0	0.0266187295550319	0	0
TOMM22	4.60525022970047	4.78839156132688	3.4764743314453	3.90801827233809	1.68051336249111
TOMM34	6.08403998657658	6.69123876028306	5.38361822167113	6.66466842146974	4.76348204858472
TOMM40	3.21238001529242	3.7994345033779	2.67712544120627	3.75704290525782	0.31643696484334
TOMM40L	0.110294729102201	0.275694538508581	2.03079229460335	3.09074391984365	1.57356996215514
TOMM5	6.51237391590946	6.6399435806417	6.71227552720999	6.98718956246164	5.81167141064572
TOMM6	7.11056031888927	7.03693301102826	5.92749067196268	5.51921794835655	6.52071018398372
TOMM7	8.12661841586627	7.58813471114065	8.94902340687218	9.63646247352891	8.10708406963808
TOMM70A	2.9168158988085	3.67438101927598	4.67289056451474	4.18330381678472	4.52774388402684
TONSL	1.16381614250274	1.55233886556956	1.50324596602171	3.18409436166851	0.103821466953741
TONSL-AS1	0.0794521294161824	0.000255224757421749	0.891014642231908	0.0677258649864023	0.025177087353698
TOP1	4.08719226326266	3.57335903222665	5.18335494422157	5.35953112873211	7.3415558682708
TOP1MT	6.18337149587806	6.65339202763123	2.52026130521224	4.37337665799984	2.09568078733207
TOP1P1	0.269278354638638	0.0515091506248539	0.864279967343448	0.166318651181994	0.672297309456467
TOP1P2	0.144984733851847	0.00260997556284075	0.360428825230195	0.196350914009456	0.378695290384122
TOP2A	1.99260669618701	2.72014482679538	4.02606636517138	3.95676531126934	6.24821925151745
TOP2B	1.96403170745944	2.96835465495028	3.38027142898827	2.38002940921736	3.6571909343239
TOP3A	0.246852076029334	0.804657876234977	0.520523033585566	1.65503238483595	0.665653072275044
TOP3B	1.34541125337504	1.67946534825727	0.494336512022043	4.28602080825707	0.6143035262249
TOPAZ1	1.37053159096598	2.34577544863382	2.46142957893563	1.51390722208107	2.81060443473102
TOPBP1	0.53602369901798	1.94770404829149	2.36420326535715	2.70964804369912	2.89794996783784
TOPORS	1.5406544090575	2.67620198291178	3.94932841732868	4.91857279621774	6.87675584997573
TOPORS-AS1	2.0070689998351	2.35221462773869	3.35782709015951	1.63570597730381	1.10095183654156
TOR1A	1.88342052884796	3.34639928778541	3.50118533980055	5.47705185418212	4.8381734388236
TOR1AIP1	0.605794532334153	1.11526223242964	1.11477644710701	2.0349919598188	3.01752337591423
TOR1AIP2	1.58050091276192	1.30004464552585	1.73437887378258	1.38370390708934	0.906211758812609
TOR1B	0.353599068674436	1.00390303217568	0.728604910488884	1.66562962242906	0.305715738035712
TOR2A	2.67980682452302	2.92753367934167	3.42679050697721	5.9064031421178	4.67256982228509
TOR3A	3.59683813941046	4.98257912082402	2.90363077269762	6.26854252340283	5.73104846527925
TOR4A	0.3329815157518	0.0517298640732757	0.113409924329205	0.061987345816177	0.00653836702698073
TOX	0.0603963024841518	0.156638423103777	2.22817377822486	2.53413535483497	3.87852644597551
TOX2	5.62374777559611	5.43037223774984	5.03785795102077	4.78997865333467	4.70853567314266
TOX3	0.0271000250645139	0.0023772135291323	0.0059888847292163	0.00140715941083037	0
TOX4	3.22458305813548	3.94573656007397	3.26913137230052	4.47150506517796	3.5604017488677
TP53	1.5226642465035	1.19487129799417	1.72447335556275	1.88390073855807	2.32739506238771
TP53AIP1	1.49440596106225	0.504603106465557	1.06824802969478	0.497244036290764	0
TP53BP1	0.543585516383053	1.18095467115796	1.57556590688763	2.03401007552727	2.35840219684258
TP53BP2	1.26549713393133	1.8316463065467	1.67092575487544	2.36955700257107	2.53938040052571
TP53I11	0.954589081351207	1.172509748177	0.24326515985453	0.0550794616543083	0.0918291561368813
TP53I13	0.120182949511121	0.0891413363565353	0.0755889923559184	0.0319221789151352	0
TP53I3	0.802959727037104	1.3621251992026	0.0657518195847076	0.123456974603209	0
TP53INP1	1.90949613172778	3.01113880219422	2.69656653225788	1.66923131730387	1.62903314736593
TP53INP2	2.21209469036741	2.24734917937853	3.7185780230645	3.31988916346024	3.09411201643922
TP53RK	0.488682320660592	0.608607312464975	0.354918161775453	0.194329116068257	0
TP53TG1	1.68887942618996	2.85354455084331	1.07693097925952	2.35792647509001	1.58233305531695
TP53TG3	1.3154401292174	1.76673580174901	1.38721384379056	1.64296901384042	1.79531096719498
TP53TG3B	1.20708090061447	1.34210971614473	1.80236832210589	1.45143305280343	1.21471857860668
TP53TG3C	0.388695546750726	1.46513080485594	0	1.0011426078995	4.42778900382395
TP53TG3D	2.44028536469876	3.15500435968415	2.1215634588861	3.0502927094543	3.62399242827992
TP53TG5	0.0106823730147026	0	0	0	0
TP63	2.65197276110362	3.34380860810926	2.49788883509379	2.1986596133071	2.72376944136709
TP73	0.470775595478811	1.20668477731133	1.12722986814561	1.88677232031029	0.673240390802948
TP73-AS1	0.800476887445349	1.30794535944417	1.63722261997686	4.26268875328836	1.37041423101724
TPBG	0.896960499188216	1.49628304037195	1.24918462708642	0.581153896192645	0.642782500432943
TPBGL	0.0552698260162696	0.0754698097914792	1.44256748711073	1.3467968715331	0.456670157192487
TPCN1	0.528552068569266	1.13096148781605	0.827570464799549	1.2693163355553	0.0593338936535064
TPCN2	0.254032794877352	0.45769321507201	0.442395231083084	1.31271514363623	0.073585289289344
TPD52	3.94055608283321	5.0832222352794	4.92227075690313	4.40499638297308	5.59983060623339
TPD52L1	0.245103236307581	0.992668571936942	0.108471610861337	0.0213858377301325	0
TPD52L2	5.53334979104271	5.58957693367214	3.98117929182386	5.60685365907607	3.86062958394561
TPD52L3	0	0	0.0267288595360585	0	0
TPGS1	0.088130361695908	0.00382477966425577	0.205087230764126	0.393294377818596	0
TPGS2	3.62739458550429	4.99356690086304	1.9482225607603	2.70916963517584	1.99478713124796
TPH1	0	0.0481463905266795	0	0	0
TPH2	0.0173189076103237	0.00160339254961442	0.083121763528535	1.21912233553599	2.21624097281244
TPI1	7.63869104948025	8.08229136267642	5.33153803961186	6.75639906263234	3.63695139447089
TPI1P2	0.0198829727771522	0.0443516235865194	0.458591876169164	1.2284450216614	1.9519373341264
TPI1P3	0.208233460953201	0.0894737431078465	0.0487027427743559	0.0619796787933429	0.0192522094075717
TPK1	1.22215068313734	1.87682943245137	2.53438853774172	2.77230188074502	2.84724109530588
TPM1	5.06120031280793	5.80612377727839	7.08352033369437	6.97676556436345	6.63712455214654
TPM2	1.0353759979807	0.375472276462843	0.734300224793712	0.606583257681876	0.125048518229021
